Jogador,Nacao,Posicao,Equipe,Idade,Jogos_disputados,Jogos_iniciados,Gols,Assistencias,Penaltis_batidos,Penaltis_convertidos,Amarelos,Vermelhos,Xg,Xag,Carregadas_progressivas,Passes_progressivos,Passes_progressivos_recebidos
Nabil Aberdin,fr FRA,ZG,Getafe,20,2,2,0,0,0,0,0,0,0.0,0.0,0,7,0
Abner,br BRA,ZG,Betis,23,23,15,0,1,0,0,3,0,0.1,1.0,14,33,58
Abdel Abqar,ma MAR,ZG,Alavés,24,27,27,0,0,0,0,10,0,0.5,0.2,7,49,1
Marcos Acuña,ar ARG,ZG,Sevilla,31,21,18,1,2,0,0,7,0,0.3,1.5,23,59,42
Julen Agirrezabala,es ESP,G,Athletic Club,22,4,2,0,0,0,0,0,0,0.0,0.0,0,0,0
Lucien Agoume,fr FRA,LT,Sevilla,21,12,9,0,0,0,0,3,0,0.9,0.6,7,35,9
Joseph Aidoo,gh GHA,ZG,Celta Vigo,27,6,4,0,0,0,0,0,0,0.1,0.1,2,12,0
Ilias Akhomach,ma MAR,"LT,AT",Villarreal,19,31,17,2,2,0,0,4,0,3.2,2.6,68,45,160
Sergio Akieme,es ESP,ZG,Almería,25,19,19,2,0,0,0,2,0,1.2,2.2,27,28,72
Paul Akouokou,ci CIV,LT,Betis,25,2,0,0,0,0,0,0,0,0.0,0.0,0,1,0
David Alaba,at AUT,ZG,Real Madrid,31,14,14,0,1,0,0,2,0,1.0,0.7,9,51,13
Raúl Albiol,es ESP,ZG,Villarreal,37,26,24,0,1,0,0,6,0,0.4,0.8,8,62,0
Rubén Alcaraz,es ESP,LT,Cádiz,32,36,36,3,1,2,2,14,0,3.3,1.4,27,154,37
Omar Alderete,py PAR,ZG,Getafe,26,31,24,0,1,0,0,8,1,1.2,1.0,23,98,9
Iván Alejo,es ESP,LT,Cádiz,28,30,21,0,2,0,0,17,0,0.5,1.3,48,31,104
Carles Aleñá,es ESP,LT,Getafe,25,29,10,1,1,0,0,6,0,1.2,1.6,12,23,45
Mohamed Ali Cho,fr FRA,"AT,LT",Real Sociedad,19,11,1,0,0,0,0,0,0,0.4,0.1,16,3,19
Tadeo Allende,ar ARG,"LT,AT",Celta Vigo,24,10,2,1,0,0,0,1,0,1.2,0.4,9,7,25
Domingos André Ribeiro Almeida,pt POR,"AT,LT",Valencia,23,18,12,2,1,0,0,0,0,0.6,1.2,24,50,33
Marcos Alonso,es ESP,ZG,Barcelona,32,5,3,0,0,0,0,0,0,0.1,0.5,11,14,33
Adrià Altimira,es ESP,"ZG,LT",Villarreal,22,11,10,0,0,0,0,3,0,0.0,0.1,10,29,15
Sergi Altimira,es ESP,LT,Betis,21,14,6,1,0,0,0,1,0,0.2,0.3,10,31,8
Gastón Álvarez,uy URU,ZG,Getafe,23,34,29,2,0,0,0,7,0,0.7,0.6,11,63,40
Hugo Álvarez,es ESP,"LT,ZG",Celta Vigo,20,12,8,1,1,0,0,1,0,1.0,1.5,36,34,80
Yeray Álvarez,es ESP,ZG,Athletic Club,28,19,14,0,0,0,0,1,1,0.3,0.1,13,55,2
Selim Amallah,ma MAR,"AT,LT",Valencia,26,20,7,0,1,0,0,5,1,0.4,0.3,7,21,36
Amath,sn SEN,"AT,LT",Mallorca,27,15,3,0,0,0,0,2,0,1.6,0.4,19,13,30
Miguel Ángel Rubio,es ESP,ZG,Granada,25,19,17,1,0,0,0,5,0,0.8,0.1,7,27,1
Fabrizio Angileri,ar ARG,"ZG,LT",Getafe,29,11,2,0,0,0,0,2,1,0.0,1.3,2,7,6
Mauro Arambarri,uy URU,LT,Getafe,27,7,3,0,0,0,0,2,0,0.5,0.0,2,20,6
Jon Aramburu,ve VEN,ZG,Real Sociedad,21,11,5,0,0,0,0,3,0,0.1,0.0,6,26,25
Julian Araujo,mx MEX,ZG,Las Palmas,21,25,15,1,0,0,0,5,0,0.7,1.2,23,74,47
Ronald Araújo,uy URU,ZG,Barcelona,24,25,21,1,2,0,0,6,0,2.1,1.4,24,101,11
Adu Ares,es ESP,AT,Athletic Club,21,12,2,0,0,0,0,2,0,0.1,0.0,13,3,39
Jesús Areso,es ESP,ZG,Osasuna,24,37,29,1,6,0,0,3,0,0.2,3.6,78,106,180
Matias Arezo,uy URU,AT,Granada,20,14,3,0,0,0,0,1,0,1.2,0.1,6,5,17
Iñigo Arguibide,es ESP,ZG,Osasuna,18,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0
José Arnaiz,es ESP,"AT,LT",Osasuna,28,26,9,2,1,0,0,3,0,1.7,1.8,23,11,85
Sergio Arribas,es ESP,"LT,AT",Almería,21,34,22,9,4,0,0,1,0,8.6,3.7,56,81,94
Kepa Arrizabalaga,es ESP,G,Real Madrid,28,14,13,0,0,0,0,1,0,0.0,0.0,0,0,0
Iago Aspas,es ESP,AT,Celta Vigo,35,35,31,9,10,3,5,6,1,11.5,10.1,84,161,202
Ezequiel Ávila,ar ARG,"AT,LT",Osasuna,29,17,10,1,3,0,0,3,2,2.0,2.3,14,39,75
Ezequiel Ávila,ar ARG,AT,Betis,29,6,4,1,0,0,0,4,1,0.7,0.1,7,6,31
César Azpilicueta,es ESP,ZG,Atlético Madrid,33,25,14,0,2,0,0,4,0,0.6,2.4,39,77,39
Iddrisu Baba,gh GHA,LT,Almería,27,25,14,0,0,0,0,5,0,0.7,0.6,1,60,5
Srđan Babić,rs SRB,ZG,Almería,27,1,1,0,0,0,0,0,0,0.0,0.0,1,6,0
Loïc Bade,fr FRA,ZG,Sevilla,23,28,27,0,1,0,0,5,1,0.9,0.5,15,76,3
Alex Baena,es ESP,"LT,AT",Villarreal,22,34,33,2,14,0,1,11,1,7.9,9.2,84,165,181
Eric Bailly,ci CIV,ZG,Villarreal,29,10,9,0,0,0,0,4,0,0.2,0.0,3,18,1
Cédric Bakambu,cd COD,AT,Betis,32,4,2,0,0,0,0,1,0,0.4,0.3,5,4,12
Alejandro Balde,es ESP,ZG,Barcelona,19,18,15,0,1,0,0,1,0,0.1,1.2,73,41,141
Iván Balliu,al ALB,ZG,Rayo Vallecano,31,33,32,0,1,0,0,4,0,0.7,2.6,50,98,100
Jonathan Bamba,ci CIV,"LT,AT",Celta Vigo,27,27,24,3,2,0,0,0,0,3.0,4.7,107,80,169
Léo Baptistão,br BRA,AT,Almería,30,32,22,6,0,0,0,6,1,5.3,1.8,26,45,88
Kike Barja,es ESP,"AT,LT",Osasuna,26,16,3,0,0,0,0,3,0,0.2,0.5,17,8,41
Ander Barrenetxea,es ESP,"AT,LT",Real Sociedad,21,29,20,4,1,0,0,1,0,3.5,1.3,56,39,163
Pablo Barrios,es ESP,LT,Atlético Madrid,20,24,17,0,1,0,0,5,0,0.9,1.9,37,98,56
Marc Bartra,es ESP,ZG,Betis,32,3,3,0,0,0,0,1,0,0.2,0.0,2,5,0
Augusto Batalla,ar ARG,G,Granada,27,17,17,0,0,0,0,3,0,0.0,0.0,0,1,1
Bebé,cv CPV,"LT,AT",Rayo Vallecano,33,19,0,2,0,1,1,1,0,1.4,0.2,17,6,24
Sheraldo Becker,sr SUR,"AT,LT",Real Sociedad,28,15,8,2,2,0,0,1,0,1.4,1.8,28,13,87
Héctor Bellerín,es ESP,ZG,Betis,28,23,20,0,1,0,0,0,1,0.2,1.6,32,81,80
Jude Bellingham,eng ENG,LT,Real Madrid,20,28,27,19,6,1,1,5,1,11.1,5.3,85,196,177
Fran Beltrán,es ESP,LT,Celta Vigo,24,33,28,0,0,0,0,2,0,0.7,1.1,28,134,30
Carlos Benavídez,uy URU,LT,Alavés,25,29,10,3,1,0,0,5,0,1.0,0.5,9,60,5
Yuri Berchiche,es ESP,ZG,Athletic Club,33,27,22,3,1,0,0,5,0,0.9,1.6,36,132,77
Álex Berenguer,es ESP,AT,Athletic Club,28,35,15,7,3,1,1,4,0,5.2,3.7,61,30,143
Isaac Bernal,es ESP,AT,Sevilla,23,14,14,4,4,0,0,2,0,7.3,1.7,31,16,64
Antonio Blanco,es ESP,LT,Alavés,23,33,29,0,1,0,0,5,1,0.8,1.2,20,133,22
Daley Blind,nl NED,ZG,Girona,33,34,33,1,2,0,0,6,0,1.7,1.1,48,209,22
Adri Bosch,es ESP,ZG,Granada,22,1,0,0,0,0,0,0,0,0.0,0.0,1,1,1
Yassine Bounou,ma MAR,G,Sevilla,32,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0
Lucas Boyé,ar ARG,AT,Granada,27,31,30,6,3,0,0,8,1,6.2,2.8,36,65,131
Juan Brandáriz,es ESP,ZG,Almería,24,31,26,0,1,0,0,4,0,1.0,1.4,11,68,4
Darko Brašanac,rs SRB,LT,Osasuna,31,2,0,0,0,0,0,0,0,0.0,0.0,2,1,3
Brau,es ESP,ZG,Granada,21,1,0,0,0,0,0,0,0,0.0,0.0,2,0,0
Claudio Bravo,cl CHI,G,Betis,40,7,7,0,0,0,0,0,0,0.0,0.0,0,1,0
Ben Brereton,cl CHI,"AT,LT",Villarreal,24,14,2,0,0,0,0,2,0,0.2,0.3,6,14,35
Ante Budimir,hr CRO,AT,Osasuna,32,33,29,17,2,3,4,4,0,14.2,1.8,21,42,99
Pablo Busto,es ESP,ZG,Betis,17,2,0,0,0,0,0,0,0,0.0,0.2,1,1,1
José Callejón,es ESP,"LT,AT",Granada,36,25,7,0,1,0,0,2,0,1.3,1.5,10,35,50
Eduardo Camavinga,fr FRA,"LT,ZG",Real Madrid,20,31,21,0,2,0,0,9,0,0.9,1.4,49,106,31
Sergio Camello,es ESP,AT,Rayo Vallecano,22,31,20,3,1,0,0,3,0,4.5,1.3,22,41,79
José Campaña,es ESP,LT,Las Palmas,30,8,1,0,0,0,0,0,0,0.0,0.0,1,15,4
João Cancelo,pt POR,ZG,Barcelona,29,32,29,2,4,0,0,7,0,1.6,6.1,106,141,193
Sergi Canós,es ESP,"LT,AT",Valencia,26,27,15,1,2,0,0,1,0,2.8,2.4,32,52,88
Étienne Capoue,fr FRA,LT,Villarreal,35,32,15,1,1,0,0,8,0,1.0,0.6,24,80,38
Isaac Carcelen,es ESP,ZG,Cádiz,30,35,29,0,0,0,0,2,0,0.6,1.0,25,75,70
Cárdenas,es ESP,G,Rayo Vallecano,26,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0
Marc Cardona,es ESP,AT,Las Palmas,28,25,6,4,1,1,1,4,0,4.2,1.1,10,13,74
Sergi Cardona,es ESP,ZG,Las Palmas,24,35,30,1,2,0,0,11,0,2.7,2.8,60,160,165
Johnny Cardoso,us USA,LT,Betis,21,17,15,1,2,0,0,3,0,1.1,0.5,10,45,11
Carmona,es ESP,"ZG,LT",Getafe,21,30,15,1,1,0,0,8,0,0.8,1.0,29,39,55
Yannick Carrasco,be BEL,ZG,Atlético Madrid,29,3,3,0,1,0,0,0,0,0.1,0.2,9,6,17
Álvaro Carreras,es ESP,"LT,AT",Granada,20,13,5,0,0,0,0,1,0,0.4,0.4,13,14,31
Dani Carvajal,es ESP,ZG,Real Madrid,31,28,25,4,3,0,0,5,1,1.7,2.7,30,82,168
William Carvalho,pt POR,LT,Betis,31,22,4,1,3,0,0,2,0,0.4,0.7,12,58,12
Marc Casado,es ESP,LT,Barcelona,19,2,0,0,0,0,0,0,0,0.0,0.0,1,1,0
Catena,es ESP,ZG,Osasuna,28,30,28,1,3,0,0,8,1,1.3,1.0,5,77,1
Dani Ceballos,es ESP,"LT,AT",Real Madrid,26,20,5,0,2,0,0,2,0,0.3,1.5,16,47,23
Álex Centelles,es ESP,ZG,Almería,25,14,11,0,1,0,0,2,0,0.0,1.6,16,31,53
Franco Cervi,ar ARG,"LT,ZG",Celta Vigo,29,17,5,0,1,0,0,2,0,0.5,2.0,16,24,36
Pep Chavarría,es ESP,"ZG,LT",Rayo Vallecano,25,22,12,1,1,0,0,6,1,1.0,0.7,28,74,84
Andreas Christensen,dk DEN,"ZG,LT",Barcelona,27,30,27,2,2,0,0,4,0,1.0,1.1,24,117,6
Víctor Chust,es ESP,ZG,Cádiz,23,22,22,0,1,0,0,3,2,0.3,0.3,10,80,2
Pathé Ciss,sn SEN,LT,Rayo Vallecano,29,31,16,1,0,0,0,10,0,1.5,0.5,14,84,22
Silvi Clúa,es ESP,LT,Girona,18,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0
Saúl Coco,gq EQG,ZG,Las Palmas,24,30,26,1,0,0,0,6,1,1.1,0.0,9,69,1
Santi Comesaña,es ESP,LT,Villarreal,26,27,20,2,0,0,0,8,2,1.9,2.0,23,92,48
Copete,es ESP,ZG,Mallorca,23,19,17,1,1,0,0,7,0,0.5,0.8,3,52,2
Francis Coquelin,fr FRA,LT,Villarreal,32,17,10,0,0,0,0,4,0,0.1,0.1,5,47,14
Theo Corbeanu,ca CAN,"LT,AT",Granada,21,9,2,1,0,0,0,2,0,0.3,0.0,5,5,13
Jesús Corona,mx MEX,"LT,ZG",Sevilla,30,2,0,0,0,0,0,0,0,0.0,0.0,0,0,4
Ángel Correa,ar ARG,"AT,LT",Atlético Madrid,28,32,14,9,2,1,1,3,0,7.9,3.6,40,61,128
Thierry Correia,pt POR,ZG,Valencia,24,31,25,0,2,0,0,4,1,0.6,2.1,40,80,56
Jaume Costa,es ESP,ZG,Mallorca,35,30,19,0,1,0,0,7,0,0.3,1.2,34,50,104
Samu Costa,pt POR,LT,Mallorca,22,34,26,1,1,0,0,8,0,1.1,0.5,16,93,32
Thibaut Courtois,be BEL,G,Real Madrid,31,4,4,0,0,0,0,0,0,0.0,0.1,0,0,0
Yan Couto,br BRA,"ZG,AT",Girona,21,34,24,1,8,0,0,8,0,1.5,4.2,151,97,240
Crespo,pt POR,LT,Rayo Vallecano,26,15,4,0,0,0,0,4,0,0.1,1.0,13,30,20
Cristian,es ESP,G,Valencia,25,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0
Juan Cruz Armada,es ESP,ZG,Osasuna,31,26,18,0,1,0,0,3,0,0.0,0.4,16,77,29
Juan Cruz,es ESP,AT,Betis,23,5,0,0,0,0,0,0,0,0.1,0.0,2,3,10
Pau Cubarsí,es ESP,ZG,Barcelona,16,19,18,0,0,0,0,4,0,0.1,0.4,8,75,2
Iván Cuéllar,es ESP,G,Mallorca,39,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0
Jorge Cuenca,es ESP,ZG,Villarreal,23,29,21,3,1,0,0,7,0,1.2,0.2,11,78,30
Eric Curbelo,es ESP,"ZG,LT",Las Palmas,29,2,1,0,0,0,0,0,0,0.0,0.0,0,4,0
Alberto Dadie,es ESP,LT,Real Sociedad,21,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0
Sergi Darder,es ESP,LT,Mallorca,29,36,21,2,5,0,0,4,0,2.2,6.4,56,132,75
Rodrigo De Paul,ar ARG,LT,Atlético Madrid,29,34,25,3,5,0,0,7,0,1.8,5.0,73,202,55
Mouctar Diakhaby,gn GUI,"ZG,LT",Valencia,26,14,12,1,0,0,0,6,0,0.7,0.0,7,29,1
Moussa Diakité,ml MLI,LT,Cádiz,19,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0
Assane Diao,es ESP,AT,Betis,17,18,13,2,0,0,0,4,0,2.5,0.7,33,20,101
Brahim Díaz,ma MAR,"AT,LT",Real Madrid,23,31,18,8,6,0,0,0,0,5.7,4.4,76,75,166
Víctor Díaz,es ESP,"ZG,LT",Granada,35,4,2,0,0,0,0,1,0,0.0,0.0,0,2,0
Famara Diedhiou,sn SEN,"AT,LT",Granada,30,8,0,0,1,0,0,1,0,0.5,0.2,5,0,19
Stole Dimitrievski,mk MKD,G,Rayo Vallecano,29,37,37,0,0,0,0,2,0,0.0,0.1,0,0,0
Djené,tg TOG,"ZG,LT",Getafe,31,33,30,0,0,0,0,14,1,0.1,0.3,13,98,19
Marko Dmitrović,rs SRB,G,Sevilla,31,13,13,0,0,0,0,1,0,0.0,0.0,0,1,0
Jaume Doménech,es ESP,G,Valencia,32,2,1,0,0,0,0,0,0,0.0,0.0,0,0,0
Carlos Dominguez,es ESP,ZG,Celta Vigo,22,22,18,0,0,0,0,2,0,0.3,0.1,11,63,3
Mario Dominguez,es ESP,AT,Valencia,19,3,0,0,0,0,0,0,0,0.2,0.0,0,1,1
Carlos Dotor,es ESP,LT,Celta Vigo,22,17,7,0,0,0,0,2,0,0.2,0.1,3,30,12
Anastasios Douvikas,gr GRE,AT,Celta Vigo,23,32,7,7,1,0,0,2,0,4.6,1.3,10,13,53
Artem Dovbyk,ua UKR,AT,Girona,26,36,32,24,8,7,8,2,0,24.2,6.2,18,26,118
Domingos Duarte,pt POR,ZG,Getafe,28,15,11,0,0,0,0,5,2,0.3,0.1,7,47,0
Rubén Duarte,es ESP,ZG,Alavés,27,28,21,2,1,0,0,7,0,0.7,1.5,16,81,39
Hugo Duro,es ESP,AT,Valencia,23,37,35,13,2,0,0,4,0,11.5,1.3,27,34,157
Aritz Elustondo,es ESP,ZG,Real Sociedad,29,15,7,0,1,0,0,2,0,0.3,0.6,4,31,2
Adri Embarba,es ESP,"AT,LT",Almería,31,36,29,3,2,1,1,5,0,4.3,4.4,94,58,167
Youssef En-Nesyri,ma MAR,AT,Sevilla,26,33,28,16,2,1,1,4,0,10.8,1.3,17,17,81
Gonzalo Escalante,ar ARG,LT,Cádiz,30,25,18,1,2,0,0,2,1,1.9,1.7,4,66,14
Aarón Escandell,es ESP,G,Las Palmas,27,2,1,0,0,0,0,0,1,0.0,0.0,0,0,0
Alfonso Espino,uy URU,ZG,Rayo Vallecano,31,31,29,0,1,0,0,9,0,1.0,2.8,41,113,89
Bernardo Espinosa,co COL,ZG,Girona,34,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0
Karl Etta,cm CMR,AT,Cádiz,19,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1
Abdessamad Ezzalzouli,ma MAR,"AT,LT",Barcelona,21,2,0,0,0,0,0,0,0,0.2,0.1,7,1,12
Abdessamad Ezzalzouli,ma MAR,AT,Betis,21,26,6,1,0,0,1,1,0,3.0,0.3,57,25,89
Radamel Falcao,co COL,"AT,ZG",Rayo Vallecano,37,22,2,1,0,1,1,4,0,2.7,0.3,7,7,23
Fali,es ESP,ZG,Cádiz,29,30,30,0,0,0,0,12,0,0.8,0.1,16,82,10
Ansu Fati,es ESP,"LT,AT",Barcelona,20,3,0,0,0,0,0,0,0,0.7,0.0,6,4,5
Nabil Fekir,fr FRA,"LT,AT",Betis,30,19,10,1,2,0,0,1,0,2.2,2.3,32,67,77
Luiz Felipe,it ITA,ZG,Betis,26,4,4,0,0,0,0,1,0,0.1,0.2,0,4,0
João Félix,pt POR,AT,Barcelona,23,30,18,7,3,0,0,3,0,8.7,3.1,69,68,169
Kiko Femenía,es ESP,ZG,Villarreal,32,23,16,0,0,0,0,8,1,0.0,0.6,46,100,45
Aitor Fernández,es ESP,G,Osasuna,32,7,6,0,0,0,0,2,0,0.0,0.0,0,1,0
Álex Fernández,es ESP,LT,Cádiz,30,26,14,0,1,0,0,3,0,0.3,0.8,11,52,26
Carlos Fernández,es ESP,AT,Real Sociedad,27,10,5,2,1,1,1,3,0,1.5,0.5,5,4,13
Raúl Fernández,es ESP,G,Granada,35,4,4,0,0,0,0,0,0,0.0,0.0,0,0,0
Valery Fernández,es ESP,"LT,AT",Girona,23,27,2,2,0,0,0,1,0,0.7,0.8,20,12,54
Fernando,es ESP,G,Almería,33,4,4,0,0,0,0,0,0,0.0,0.0,0,0,0
Fernando,br BRA,LT,Sevilla,36,8,5,0,0,0,0,0,0,0.0,0.3,5,24,7
André Ferreira,pt POR,G,Granada,27,15,14,0,0,0,0,1,0,0.0,0.0,0,0,0
Rachad Fettal,ma MAR,AT,Almería,18,1,0,0,0,0,0,0,0,0.1,0.0,0,0,2
Pablo Fornals,es ESP,"AT,LT",Betis,27,15,14,3,2,0,0,2,0,1.8,1.6,37,89,82
Héctor Fort,es ESP,ZG,Barcelona,16,7,4,0,2,0,0,0,0,0.0,0.8,3,7,38
Dimitri Foulquier,fr FRA,"ZG,LT",Valencia,30,33,19,0,0,0,0,3,0,0.6,1.2,42,72,64
Juan Foyth,ar ARG,ZG,Villarreal,25,12,12,1,1,0,0,1,0,0.4,0.9,19,51,28
Jorge de Frutos,es ESP,"AT,LT",Rayo Vallecano,26,36,14,2,0,0,0,1,0,2.6,1.4,42,40,144
Daniel Fuzato,br BRA,G,Getafe,26,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0
Matteo Gabbia,it ITA,ZG,Villarreal,23,7,6,0,0,0,0,2,0,0.0,0.1,1,9,0
Javi Galán,es ESP,ZG,Atlético Madrid,28,5,0,0,0,0,0,1,0,0.0,0.1,3,4,13
Javi Galán,es ESP,ZG,Real Sociedad,28,14,13,0,1,0,0,3,0,0.1,0.7,46,45,70
Iñigo Ruiz de Galarreta,es ESP,LT,Athletic Club,29,29,25,1,1,0,0,7,0,0.3,2.3,26,147,36
Aleix García,es ESP,LT,Girona,26,37,36,3,6,0,0,4,1,1.8,5.5,58,294,52
Álvaro García,es ESP,"AT,LT",Rayo Vallecano,30,32,30,6,1,0,0,8,1,6.2,3.0,56,63,252
Dani García,es ESP,LT,Athletic Club,33,17,7,1,0,0,0,4,0,0.8,0.2,3,36,4
David García,es ESP,ZG,Osasuna,29,27,27,0,1,0,0,5,0,1.0,1.3,21,133,4
Eric García,es ESP,ZG,Barcelona,22,2,0,0,0,0,0,1,0,0.0,0.0,0,5,0
Eric García,es ESP,ZG,Girona,22,30,30,5,0,0,0,4,0,2.8,0.5,45,221,18
Fran Garcia,es ESP,ZG,Real Madrid,23,25,15,1,5,0,0,2,0,0.5,2.4,53,60,139
Francisco Jesús Crespo García,es ESP,AT,Las Palmas,27,17,6,2,0,0,0,1,0,1.3,0.6,17,20,66
Gonzalo García,es ESP,"AT,LT",Real Madrid,19,2,0,0,0,0,0,0,0,0.0,0.0,1,0,3
Jastin García,es ESP,AT,Girona,19,3,0,0,0,0,0,0,0,0.0,0.0,2,2,8
Raúl García,es ESP,"AT,LT",Athletic Club,37,20,1,1,0,0,0,3,0,0.9,0.0,4,19,15
Rubén García,es ESP,"AT,LT",Osasuna,30,30,19,3,2,0,0,1,0,2.3,3.3,16,59,117
Santiago García,,AT,Getafe,21,1,0,0,0,0,0,0,0,0.0,0.0,1,2,1
Unai García,es ESP,ZG,Osasuna,31,9,6,1,0,0,0,6,1,0.1,0.0,2,12,1
Federico Gattoni,ar ARG,"ZG,AT",Sevilla,24,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0
Gavi,es ESP,"LT,AT",Barcelona,18,12,10,1,1,0,0,5,0,0.9,1.1,26,39,38
Paulo Gazzaniga,ar ARG,G,Girona,31,38,38,0,0,0,0,2,0,0.0,0.7,0,0,0
